loan_amnt,term_months,interest_rate,annual_inc,dti,open_acc,pub_rec,revol_util,inq_last_6m,delinq_2yrs,emp_length_years,home_ownership,default
12666.0,60,13.13,100502.0,11.56,4,0,55.9,1,1,18,MORTGAGE,0
19339.0,36,5.0,74147.0,15.75,7,0,24.34,1,0,14,MORTGAGE,0
11644.0,36,8.63,14283.0,13.64,7,0,40.07,2,0,0,MORTGAGE,1
12612.0,60,5.0,94312.0,30.15,6,0,80.93,3,0,8,OTHER,1
11003.0,60,11.03,26839.0,21.21,8,1,85.35,2,0,21,MORTGAGE,1
16713.0,36,19.83,71050.0,28.09,3,0,37.33,1,0,30,MORTGAGE,0
20790.0,36,11.13,66527.0,41.16,9,0,47.32,0,0,1,RENT,1
14079.0,36,11.57,27467.0,18.37,4,0,22.59,1,0,2,OWN,1
8644.0,60,15.36,81175.0,30.02,3,1,70.68,0,0,1,RENT,0
9586.0,36,12.09,134630.0,12.4,11,1,102.9,3,0,27,MORTGAGE,0
16973.0,36,11.14,60622.0,28.04,4,0,31.62,2,0,17,RENT,1
24221.0,36,15.71,92976.0,11.54,3,1,74.41,1,0,1,MORTGAGE,1
16969.0,36,13.89,140671.0,17.85,6,0,63.42,0,0,20,RENT,1
13066.0,36,13.15,95878.0,22.3,5,0,40.8,2,0,19,MORTGAGE,0
18831.0,60,11.44,50655.0,23.55,8,1,27.6,0,0,4,RENT,1
13803.0,36,10.62,77110.0,7.82,4,0,106.96,1,1,10,MORTGAGE,1
13109.0,36,15.67,84423.0,11.06,4,0,64.15,0,0,9,MORTGAGE,1
10208.0,36,10.65,113014.0,22.89,6,0,68.97,0,0,21,MORTGAGE,0
22042.0,36,16.93,106422.0,15.06,6,0,39.71,2,0,15,MORTGAGE,0
2304.0,36,7.81,5000.0,6.82,8,0,46.53,0,1,20,MORTGAGE,0
18989.0,36,17.74,44314.0,17.43,7,0,14.58,2,0,18,OWN,1
12681.0,36,13.89,67899.0,17.05,9,0,64.02,1,0,8,MORTGAGE,0
12948.0,36,8.13,39541.0,19.42,6,0,35.64,1,0,0,MORTGAGE,1
23462.0,36,14.04,5000.0,22.23,7,0,19.34,0,0,10,RENT,1
11429.0,36,9.4,48231.0,21.73,1,0,23.63,0,0,14,RENT,0
11600.0,36,12.13,69892.0,11.85,9,0,105.27,1,0,23,OWN,0
14348.0,36,10.05,54241.0,14.71,7,0,37.56,0,0,24,OWN,1
17069.0,36,11.47,40092.0,25.42,4,0,54.21,1,0,0,RENT,1
12791.0,36,15.77,71244.0,13.65,5,0,15.13,1,0,28,RENT,0
7131.0,36,14.07,80293.0,14.84,5,0,40.27,2,0,11,MORTGAGE,0
10672.0,60,7.5,55942.0,5.97,6,0,10.74,1,0,25,OWN,1
21407.0,60,7.73,111152.0,17.77,5,0,54.3,0,0,6,MORTGAGE,0
15374.0,36,13.08,71731.0,20.76,1,0,22.24,0,0,26,RENT,0
17255.0,36,13.37,43855.0,2.2,6,1,64.95,0,0,15,MORTGAGE,1
13693.0,36,9.3,36264.0,9.44,5,1,0.26,1,0,20,OWN,1
11703.0,36,18.37,63611.0,6.63,4,0,29.2,0,0,6,RENT,0
23388.0,60,15.25,103403.0,24.31,7,0,74.42,1,0,28,RENT,1
14059.0,36,9.5,45289.0,2.7,3,0,83.33,2,0,21,OWN,1
12783.0,36,9.11,87876.0,17.37,4,0,45.15,0,0,8,MORTGAGE,0
20481.0,36,11.09,72837.0,23.74,4,0,35.29,2,0,24,MORTGAGE,0
11388.0,36,10.67,129797.0,19.5,4,0,47.91,1,0,6,RENT,0
12026.0,36,17.02,81708.0,14.48,3,1,96.3,0,0,9,MORTGAGE,1
15051.0,36,15.94,49053.0,20.77,4,1,38.29,0,1,5,MORTGAGE,1
15001.0,36,12.14,92091.0,26.3,6,0,45.09,1,1,17,RENT,1
16298.0,36,14.71,93101.0,17.14,8,0,18.68,0,0,23,MORTGAGE,1
25458.0,36,15.29,58090.0,0.09,5,0,28.06,1,0,14,OWN,1
16681.0,60,12.23,35080.0,27.18,3,1,56.02,2,0,20,OWN,0
3110.0,36,13.61,86081.0,21.2,2,0,67.33,1,0,7,RENT,0
16631.0,36,14.38,71905.0,17.74,8,0,52.56,1,1,24,RENT,1
15189.0,36,13.95,24503.0,2.16,4,0,65.77,1,0,23,MORTGAGE,0
15217.0,36,8.88,77636.0,15.61,9,0,19.99,1,0,28,MORTGAGE,1
16230.0,36,9.29,50890.0,11.0,3,0,17.51,0,0,8,OWN,1
14857.0,36,10.85,24532.0,8.27,6,1,64.86,1,0,7,MORTGAGE,1
14737.0,36,9.17,59437.0,16.91,7,0,33.1,0,0,18,MORTGAGE,0
18065.0,36,6.11,108488.0,13.71,7,0,15.64,0,0,2,MORTGAGE,0
12290.0,36,14.7,106242.0,14.24,4,0,50.07,1,0,26,RENT,0
10262.0,36,13.39,98403.0,23.92,1,0,47.15,1,0,12,RENT,0
30119.0,36,6.64,78077.0,20.04,4,0,40.25,1,0,20,MORTGAGE,0
11421.0,60,11.04,87874.0,14.04,3,0,84.68,1,0,7,MORTGAGE,1
15501.0,36,11.26,72959.0,13.02,4,0,91.87,0,0,12,RENT,1
7522.0,36,12.73,36848.0,14.36,4,0,68.99,1,0,15,RENT,1
15582.0,36,7.67,42835.0,16.02,9,0,55.74,0,0,16,RENT,1
10334.0,36,6.58,51785.0,22.67,3,2,79.5,0,0,21,RENT,1
12788.0,36,14.08,112041.0,9.66,4,0,48.94,2,0,27,RENT,1
20225.0,36,5.86,102301.0,29.67,6,0,40.16,0,0,24,MORTGAGE,0
17360.0,36,11.07,37604.0,22.68,5,0,30.41,0,0,19,MORTGAGE,1
17842.0,36,10.7,71602.0,0.0,5,2,25.44,0,0,1,OWN,0
6144.0,60,11.51,57922.0,18.68,1,1,68.2,1,0,17,RENT,0
24184.0,36,13.01,65347.0,26.33,3,0,7.45,0,0,3,OTHER,1
9041.0,60,18.39,53919.0,21.11,5,0,30.14,0,0,12,MORTGAGE,1
22643.0,36,5.6,112171.0,14.7,4,0,36.16,1,0,29,MORTGAGE,1
20108.0,36,15.51,69433.0,17.51,5,0,9.82,0,0,23,RENT,0
17887.0,36,5.0,76485.0,19.43,6,0,35.21,1,0,6,RENT,0
10725.0,36,17.57,76728.0,24.16,3,0,47.34,1,0,5,RENT,0
15758.0,36,5.0,39167.0,6.68,3,0,70.68,2,0,8,RENT,0
12645.0,36,21.75,73257.0,13.16,3,2,32.35,1,0,22,RENT,0
15145.0,60,10.44,101870.0,31.11,3,0,47.52,1,0,9,RENT,0
13751.0,60,17.16,114181.0,18.26,1,0,7.64,2,0,17,OWN,0
4807.0,36,16.34,35566.0,30.22,4,0,14.59,0,0,15,OWN,0
20609.0,36,10.25,24442.0,41.88,5,0,0.0,2,0,2,RENT,0
14594.0,36,10.56,71864.0,14.06,2,1,69.47,1,0,20,RENT,1
12576.0,60,8.65,103276.0,8.42,5,0,36.8,0,1,25,RENT,0
12198.0,36,15.15,80788.0,15.88,7,0,50.52,2,0,14,OWN,1
16792.0,36,10.31,90409.0,26.79,4,0,58.09,0,0,17,MORTGAGE,1
10531.0,36,8.72,29193.0,27.91,6,0,65.21,0,0,22,OWN,1
3724.0,36,14.15,52840.0,36.18,5,1,95.13,0,1,18,RENT,0
17036.0,36,8.41,5000.0,17.71,4,0,43.97,0,0,9,MORTGAGE,1
17596.0,36,10.68,65725.0,21.9,5,0,27.21,0,0,17,RENT,0
14002.0,36,12.43,5073.0,12.31,3,1,62.46,3,0,16,RENT,1
9260.0,36,9.43,109980.0,0.0,6,0,104.07,1,0,28,MORTGAGE,1
15445.0,36,10.03,116645.0,17.68,8,0,31.52,0,0,28,MORTGAGE,0
7677.0,36,18.14,74219.0,8.77,3,0,25.13,0,0,16,OWN,1
9864.0,60,11.18,24623.0,23.15,4,0,0.0,1,0,27,MORTGAGE,1
11247.0,36,10.56,81271.0,2.95,5,0,0.0,2,0,23,RENT,0
19220.0,36,11.3,125774.0,12.09,5,0,80.48,0,0,12,MORTGAGE,0
13187.0,36,13.82,84272.0,20.14,8,0,40.66,2,2,16,RENT,0
12761.0,36,7.86,105550.0,20.98,2,0,16.56,1,0,18,MORTGAGE,0
24773.0,60,13.71,55445.0,17.62,4,2,45.08,2,0,24,RENT,1
16762.0,36,13.02,43864.0,32.94,4,0,110.03,1,1,5,RENT,0
16695.0,60,5.0,67874.0,30.56,1,0,45.1,1,0,24,RENT,0
13151.0,36,19.18,12199.0,12.53,6,0,92.87,0,0,29,MORTGAGE,1
12018.0,36,17.84,137923.0,30.88,2,0,21.58,0,0,30,MORTGAGE,0
4068.0,36,8.8,74190.0,32.1,8,0,81.51,1,0,0,RENT,0
19844.0,36,7.51,96003.0,17.01,4,0,30.97,4,0,18,RENT,0
17242.0,36,12.91,56155.0,18.36,7,0,25.76,1,0,15,RENT,0
14104.0,60,6.3,23707.0,17.59,4,0,21.51,0,0,11,OTHER,1
14314.0,60,17.46,112774.0,12.84,4,0,36.9,0,0,17,OWN,0
18681.0,36,10.13,36277.0,13.63,3,1,69.4,0,0,28,MORTGAGE,0
7226.0,60,18.49,80465.0,28.55,3,0,32.96,1,0,0,OWN,1
12051.0,60,8.7,83293.0,21.5,2,0,71.74,1,1,20,RENT,0
9318.0,36,11.55,72219.0,13.57,3,0,27.07,3,0,7,RENT,0
23858.0,36,17.07,46462.0,10.59,7,0,42.95,1,0,19,MORTGAGE,0
19378.0,36,10.71,65511.0,11.94,6,0,31.73,2,0,23,OWN,1
3987.0,36,13.09,41498.0,16.69,8,0,90.3,0,0,23,RENT,0
7431.0,36,16.37,94275.0,25.31,10,0,57.94,0,0,3,MORTGAGE,0
14338.0,60,9.78,87146.0,11.12,8,0,52.11,2,0,15,RENT,0
12638.0,36,6.95,69358.0,25.21,8,0,38.03,0,0,21,RENT,0
8378.0,36,6.17,52949.0,19.58,5,2,30.43,2,0,22,MORTGAGE,1
24724.0,36,14.33,133220.0,19.14,4,0,19.84,0,0,12,MORTGAGE,0
16563.0,36,13.56,30938.0,26.21,6,0,78.05,1,2,30,MORTGAGE,1
17374.0,36,16.25,23662.0,24.75,7,1,4.64,0,0,6,RENT,1
11540.0,36,10.9,67540.0,6.76,4,0,35.94,1,0,22,MORTGAGE,0
18611.0,36,6.28,62259.0,9.33,5,0,67.06,4,0,7,MORTGAGE,1
13098.0,36,5.0,102927.0,16.16,2,1,3.12,0,0,23,RENT,1
13583.0,36,23.47,89383.0,20.85,7,0,49.46,0,0,11,RENT,0
18055.0,36,14.11,70886.0,28.92,11,1,23.23,1,0,21,RENT,0
6855.0,36,12.55,85010.0,18.52,3,0,45.67,3,0,3,RENT,0
22985.0,36,13.11,84465.0,31.63,4,0,40.79,2,0,19,RENT,1
15912.0,36,6.27,133107.0,12.35,6,0,0.0,4,0,17,MORTGAGE,0
21405.0,36,8.82,77601.0,13.7,2,1,60.95,1,0,19,RENT,1
9623.0,60,18.97,49568.0,15.55,7,1,20.3,0,0,29,OTHER,1
10384.0,36,14.63,75955.0,11.46,2,0,31.28,1,0,30,OWN,1
9190.0,60,8.95,5000.0,27.28,8,0,46.27,0,1,16,MORTGAGE,1
16251.0,60,7.09,69021.0,0.0,5,0,54.39,0,0,20,OWN,1
15330.0,36,9.94,102789.0,13.97,11,0,56.18,1,0,3,OTHER,0
12678.0,36,10.74,88066.0,27.19,6,0,64.77,3,0,1,MORTGAGE,0
9930.0,36,20.2,78957.0,15.5,2,0,0.0,1,0,11,RENT,0
8667.0,60,11.25,89477.0,26.58,7,0,57.07,2,0,6,OWN,0
14758.0,36,7.24,103098.0,35.58,6,0,45.27,1,0,16,RENT,0
12672.0,36,11.77,112757.0,18.64,4,0,31.17,1,0,8,RENT,0
11572.0,36,13.06,83424.0,27.35,7,0,51.56,1,0,12,MORTGAGE,1
22735.0,36,6.88,60517.0,37.35,12,0,68.01,0,0,21,RENT,0
14588.0,36,13.61,5000.0,21.22,7,0,23.09,1,0,12,RENT,0
21350.0,36,16.84,99345.0,17.62,7,0,80.05,2,0,5,MORTGAGE,0
12334.0,36,12.55,85456.0,25.22,8,1,73.66,0,0,15,RENT,0
16224.0,60,8.81,74580.0,27.47,8,0,54.25,0,0,27,OWN,1
14723.0,36,9.88,49358.0,17.69,9,0,14.42,3,0,24,OWN,0
6512.0,36,5.36,98955.0,14.13,5,1,98.87,1,0,5,MORTGAGE,0
22142.0,36,11.46,62283.0,31.74,4,0,52.11,1,0,25,RENT,1
14324.0,60,13.24,68967.0,15.84,5,1,48.71,2,0,25,RENT,1
18732.0,36,8.41,68320.0,27.55,5,0,47.84,0,0,20,MORTGAGE,1
11240.0,60,19.76,83496.0,20.1,4,0,58.81,0,1,28,RENT,1
14176.0,36,15.17,35541.0,32.62,8,0,68.17,1,0,17,RENT,1
10666.0,60,5.0,86877.0,11.21,5,0,44.37,0,0,30,RENT,0
21180.0,36,5.0,48373.0,11.19,7,0,13.93,1,0,3,MORTGAGE,1
16557.0,36,8.06,49426.0,24.84,6,0,70.87,2,0,0,OWN,0
16835.0,36,18.29,96557.0,8.96,5,0,24.62,0,0,12,OWN,1
21791.0,60,15.56,40149.0,18.93,7,0,19.88,1,0,14,RENT,1
20782.0,60,18.49,96503.0,30.39,6,0,43.41,1,0,17,RENT,0
18827.0,36,12.04,73041.0,3.72,4,0,33.6,2,2,24,MORTGAGE,0
7891.0,36,11.16,20552.0,21.22,1,1,54.5,1,0,23,RENT,1
11522.0,36,7.01,110934.0,27.69,4,0,59.25,0,0,28,MORTGAGE,0
9981.0,36,13.4,79308.0,17.79,0,0,33.25,1,0,9,MORTGAGE,0
18638.0,36,11.22,81824.0,10.58,5,0,48.03,0,0,15,RENT,1
15853.0,36,11.06,100217.0,15.9,0,0,32.87,1,0,19,RENT,0
8047.0,36,18.47,114977.0,11.29,1,0,64.17,0,0,7,RENT,0
14056.0,36,11.49,76031.0,18.55,7,0,57.26,0,0,17,RENT,1
7529.0,60,17.32,88519.0,15.79,1,0,62.94,0,0,10,RENT,0
14734.0,36,5.65,81136.0,13.89,2,0,37.9,0,0,11,OWN,1
6723.0,36,22.75,59714.0,21.73,4,0,51.46,1,0,12,OWN,1
17644.0,36,10.51,22497.0,30.63,10,0,57.75,2,0,15,MORTGAGE,0
16890.0,36,14.83,76448.0,20.62,7,0,63.72,1,0,24,RENT,1
24540.0,36,15.47,111368.0,28.75,4,0,61.57,1,0,2,RENT,0
19239.0,36,10.01,87500.0,30.63,1,0,41.93,1,0,28,MORTGAGE,0
12885.0,36,15.28,37977.0,13.31,3,2,16.26,0,0,6,MORTGAGE,1
19090.0,36,15.48,102926.0,20.2,4,0,57.54,0,0,14,RENT,0
8012.0,36,9.15,60716.0,14.6,7,0,56.3,0,0,22,MORTGAGE,0
10188.0,36,9.19,7239.0,6.14,6,0,17.5,0,0,29,RENT,1
16666.0,36,12.18,100537.0,20.85,6,0,66.17,2,0,1,OTHER,1
4209.0,36,11.54,41639.0,9.58,7,0,48.91,0,0,21,RENT,0
14814.0,36,17.57,123422.0,21.87,7,0,41.78,0,0,17,RENT,0
9899.0,36,14.81,104433.0,5.55,5,0,50.34,1,0,14,MORTGAGE,0
15507.0,36,11.72,63166.0,19.37,5,0,68.28,1,0,13,MORTGAGE,0
9611.0,36,14.42,83781.0,5.43,4,0,83.96,1,1,3,MORTGAGE,0
17121.0,60,5.0,142718.0,23.39,6,0,43.66,2,0,3,RENT,0
15097.0,36,9.54,100000.0,14.85,8,0,39.24,1,0,15,MORTGAGE,1
22002.0,36,13.15,77146.0,14.08,2,1,60.19,3,1,23,MORTGAGE,0
15034.0,36,16.46,156675.0,27.01,3,0,11.5,0,0,12,OWN,0
11157.0,36,12.8,73527.0,15.43,7,0,66.56,1,0,22,MORTGAGE,0
13766.0,36,17.83,87454.0,18.89,1,0,11.13,2,0,3,RENT,0
8279.0,36,15.47,41914.0,16.41,6,0,10.64,2,0,18,RENT,0
17031.0,36,10.05,19758.0,22.06,8,0,83.83,2,0,27,MORTGAGE,1
17949.0,36,11.44,61366.0,26.34,3,0,0.0,1,0,0,RENT,1
27346.0,36,13.63,71152.0,24.69,5,0,77.68,1,0,3,OWN,1
11891.0,36,10.21,79878.0,14.27,2,0,83.99,2,0,21,RENT,1
13661.0,36,18.13,27407.0,27.67,2,0,53.49,3,0,29,RENT,0
12121.0,36,7.57,89820.0,10.67,1,0,60.14,0,0,19,RENT,0
16061.0,36,13.26,45088.0,12.06,5,0,5.65,0,0,0,RENT,0
16908.0,36,14.94,88262.0,16.98,2,0,32.69,1,1,4,OWN,0
14733.0,36,10.75,98048.0,26.37,3,0,53.96,2,0,5,MORTGAGE,1
20432.0,60,9.84,58135.0,8.64,2,0,53.23,2,1,3,RENT,1
11915.0,60,11.7,41085.0,25.13,9,0,56.11,0,0,22,OWN,1
19931.0,60,15.25,116309.0,17.56,5,0,53.22,1,0,8,MORTGAGE,0
17692.0,36,10.0,96187.0,14.53,11,1,45.53,0,0,29,MORTGAGE,0
14940.0,36,7.72,74559.0,26.78,8,1,14.46,3,0,5,RENT,1
13425.0,36,16.6,114053.0,11.58,8,0,53.8,1,0,1,OWN,0
27133.0,36,13.6,72498.0,36.29,5,2,16.58,2,0,25,MORTGAGE,0
10915.0,36,16.03,51385.0,16.59,3,0,35.88,1,0,7,RENT,1
16490.0,36,15.04,39949.0,19.2,4,0,79.8,0,0,23,MORTGAGE,1
11249.0,60,20.72,66766.0,30.34,7,0,5.89,0,0,18,RENT,1
23928.0,36,16.46,93152.0,19.41,6,0,41.89,0,0,23,RENT,1
19434.0,36,9.1,111693.0,27.51,3,0,66.71,0,0,29,RENT,0
11608.0,36,13.88,70705.0,2.37,5,0,60.97,2,0,3,RENT,1
17563.0,36,9.77,106394.0,14.46,6,0,52.64,0,0,13,OWN,1
16288.0,36,10.18,63572.0,21.17,4,0,28.07,0,0,3,MORTGAGE,0
12417.0,36,6.35,46552.0,26.65,2,0,77.77,1,0,18,MORTGAGE,0
18791.0,36,10.86,30811.0,24.16,1,1,14.4,1,0,28,RENT,1
16947.0,36,14.18,54813.0,23.41,6,1,62.32,0,0,11,RENT,1
16078.0,36,11.74,31940.0,26.49,6,0,48.83,1,0,15,RENT,0
14790.0,36,7.6,130285.0,21.8,3,0,25.33,0,0,3,OWN,0
17155.0,36,5.91,83179.0,0.85,9,1,35.27,2,1,3,MORTGAGE,1
16147.0,36,20.45,67132.0,29.54,7,0,90.28,0,0,0,RENT,0
15295.0,60,13.3,121660.0,11.3,8,0,15.95,0,0,11,RENT,0
11795.0,36,8.7,30932.0,20.51,4,1,1.0,1,0,20,RENT,1
23469.0,36,13.85,65886.0,19.45,8,0,29.05,0,0,0,RENT,1
9748.0,60,20.76,129990.0,18.38,3,0,55.32,1,0,27,MORTGAGE,0
17138.0,36,14.48,65679.0,9.15,3,0,80.6,1,0,19,RENT,1
13399.0,60,5.0,143404.0,2.49,3,0,45.63,1,0,5,RENT,0
23798.0,36,22.61,93568.0,9.98,5,0,4.29,1,0,15,MORTGAGE,1
10483.0,36,5.0,109178.0,24.61,9,0,47.39,0,0,18,RENT,0
11324.0,36,11.18,110047.0,6.43,1,0,66.4,0,0,27,RENT,0
10151.0,36,7.47,70048.0,10.96,9,0,53.01,2,0,22,OTHER,0
16617.0,36,9.04,55354.0,21.34,5,0,57.34,1,0,26,OWN,1
8135.0,36,13.14,66537.0,9.78,2,0,0.0,0,0,9,OWN,1
12607.0,36,5.0,40392.0,13.66,7,0,11.45,0,0,1,RENT,1
4238.0,36,11.64,68021.0,18.65,4,0,41.65,0,0,11,OTHER,0
16202.0,36,16.59,69868.0,20.26,4,0,73.34,0,1,27,MORTGAGE,0
12499.0,36,8.63,120677.0,9.62,5,0,25.26,0,0,28,RENT,0
7560.0,36,6.44,87798.0,19.13,5,1,50.12,0,0,14,RENT,1
20428.0,60,11.44,140879.0,21.19,9,0,49.16,1,0,10,RENT,0
8462.0,36,10.65,5214.0,7.81,8,0,18.93,0,0,18,RENT,1
18985.0,36,9.62,33489.0,19.72,3,0,26.59,1,0,8,RENT,1
11495.0,36,7.25,59340.0,12.27,5,0,44.37,0,0,4,RENT,1
23008.0,36,14.08,114775.0,18.99,2,0,35.86,2,0,2,RENT,0
18748.0,36,14.38,66713.0,23.78,5,0,65.51,2,0,30,RENT,1
9960.0,60,7.74,25965.0,16.59,2,0,34.48,2,0,18,RENT,0
10415.0,36,8.29,62646.0,25.31,3,0,67.18,2,0,23,OWN,0
18028.0,36,12.55,34072.0,24.33,4,1,35.96,1,0,14,RENT,1
13688.0,60,8.14,28191.0,25.26,6,0,45.6,1,0,9,OWN,1
14153.0,36,12.71,129965.0,21.22,7,0,65.0,0,0,29,OWN,0
21361.0,36,17.87,59452.0,26.81,4,0,42.32,1,1,30,MORTGAGE,0
11257.0,36,11.76,75195.0,21.08,5,1,34.35,0,0,18,RENT,0
15456.0,36,7.15,67211.0,4.66,11,0,43.27,0,0,28,RENT,1
19773.0,36,13.57,62455.0,11.66,3,0,67.33,1,0,7,OWN,0
19046.0,60,11.29,44780.0,16.31,9,0,53.29,1,0,3,OTHER,1
14202.0,36,11.4,60681.0,17.3,7,0,0.0,0,0,1,MORTGAGE,0
13555.0,36,13.9,80117.0,20.86,5,0,26.95,0,0,10,OWN,1
6306.0,36,14.76,112559.0,11.54,8,0,27.16,0,0,27,MORTGAGE,0
9719.0,36,12.14,98423.0,34.07,1,0,59.59,0,0,2,MORTGAGE,0
16592.0,60,11.76,33428.0,17.18,7,0,0.0,0,0,23,RENT,1
14311.0,36,20.25,99656.0,17.94,5,0,51.99,2,1,6,RENT,0
15375.0,60,16.8,84263.0,12.63,4,0,60.9,1,0,18,RENT,0
20196.0,36,15.33,51258.0,9.97,4,0,60.9,1,0,26,MORTGAGE,1
9063.0,36,12.52,75463.0,16.99,6,0,42.88,2,0,14,RENT,0
13819.0,36,7.98,87169.0,18.22,2,0,4.6,0,0,17,MORTGAGE,0
15944.0,36,16.51,71412.0,17.3,6,0,38.57,2,0,1,RENT,0
11479.0,36,12.58,84407.0,31.24,7,0,81.85,0,0,29,RENT,0
22157.0,60,9.69,44111.0,16.99,4,0,30.1,2,0,17,OWN,1
19543.0,60,11.03,129785.0,17.31,5,0,99.52,0,0,16,RENT,0
16451.0,36,8.14,12121.0,24.52,8,0,65.28,2,0,3,RENT,1
23971.0,36,16.23,87336.0,16.63,5,0,41.42,0,0,3,MORTGAGE,0
7506.0,60,14.73,81003.0,22.31,8,1,50.64,0,0,23,RENT,0
14961.0,60,12.73,89288.0,7.77,4,0,54.36,3,0,30,RENT,0
16832.0,36,11.83,48749.0,7.83,7,0,30.57,1,0,27,RENT,0
10427.0,36,9.28,105076.0,18.98,7,0,34.65,2,0,13,OTHER,0
16504.0,60,5.0,66761.0,16.15,4,0,94.87,1,0,28,MORTGAGE,1
9467.0,36,6.35,34414.0,11.53,9,0,82.29,2,0,21,OWN,1
18453.0,36,9.03,37156.0,18.97,5,1,35.56,0,0,1,MORTGAGE,1
20289.0,36,8.43,73741.0,19.67,8,0,25.53,0,0,17,MORTGAGE,1
16362.0,36,13.16,22104.0,12.32,5,0,5.17,2,0,13,RENT,1
5736.0,60,15.25,124015.0,13.85,6,0,98.91,1,0,21,MORTGAGE,0
10166.0,36,11.49,101468.0,19.73,6,0,70.61,0,1,18,MORTGAGE,0
17824.0,36,17.64,124805.0,9.83,6,1,76.16,0,0,12,OWN,0
15106.0,60,8.87,121643.0,13.17,3,0,31.42,0,2,13,OWN,0
1530.0,60,11.46,59443.0,22.27,1,0,29.77,2,0,3,OWN,0
21214.0,60,11.8,43920.0,17.81,5,0,21.96,0,0,20,OTHER,1
15683.0,60,16.37,5000.0,14.18,2,0,0.0,1,0,16,OWN,1
10905.0,36,12.42,57813.0,10.78,9,0,23.14,0,0,15,RENT,1
19975.0,60,12.53,122970.0,9.89,3,0,52.99,0,0,28,RENT,0
11612.0,60,5.38,45164.0,16.95,4,0,51.21,1,0,3,RENT,1
11558.0,36,8.4,63702.0,34.21,7,0,29.6,1,0,9,RENT,1
16792.0,36,16.38,53363.0,22.53,3,0,61.37,1,0,4,OWN,1
23905.0,36,5.0,81250.0,7.34,6,0,28.15,0,0,14,MORTGAGE,0
23118.0,36,17.37,108583.0,23.66,7,0,64.19,0,0,19,RENT,1
16799.0,36,14.0,23824.0,11.93,4,0,63.87,1,0,12,MORTGAGE,1
17312.0,36,9.01,29567.0,17.96,3,0,65.48,0,0,24,MORTGAGE,1
18957.0,36,8.67,114599.0,13.29,6,0,46.85,0,0,1,RENT,0
8715.0,36,19.58,91992.0,34.18,6,0,24.6,0,0,0,RENT,0
18221.0,36,17.65,62219.0,8.93,6,0,15.19,2,0,30,RENT,1
11330.0,60,11.52,121212.0,20.51,4,1,0.0,0,0,10,RENT,0
16592.0,36,12.54,29049.0,12.52,5,2,63.93,3,0,29,RENT,0
13863.0,36,9.42,97936.0,23.91,6,0,2.85,0,0,6,MORTGAGE,0
17506.0,36,12.54,67953.0,20.35,2,0,41.62,0,0,15,OWN,0
15591.0,60,9.3,88196.0,28.04,1,1,50.45,0,1,29,RENT,0
1000.0,60,11.69,5000.0,23.74,2,0,18.27,2,0,2,OTHER,1
15894.0,36,19.24,62179.0,12.45,3,0,41.92,1,0,10,RENT,1
18211.0,36,11.62,92104.0,41.33,2,1,52.97,1,0,18,OWN,1
17230.0,36,7.81,68100.0,22.44,8,1,38.17,0,0,13,MORTGAGE,0
14487.0,36,6.53,107659.0,13.59,3,1,56.51,2,0,11,OWN,0
23211.0,36,12.51,106654.0,19.64,2,1,33.88,2,0,22,RENT,1
16557.0,36,8.96,41243.0,23.05,7,0,38.06,2,0,9,RENT,1
17188.0,36,12.99,94720.0,22.74,6,0,22.78,2,0,3,RENT,1
20222.0,36,5.52,40220.0,21.97,8,0,41.61,0,0,15,RENT,1
16813.0,36,14.76,71620.0,25.73,3,0,45.15,0,0,8,MORTGAGE,0
10510.0,36,7.76,89684.0,24.95,4,0,21.9,0,0,2,MORTGAGE,0
2808.0,36,12.19,44942.0,11.22,7,0,55.72,1,0,27,MORTGAGE,1
12614.0,36,10.65,93608.0,34.86,6,0,0.0,2,0,2,OTHER,1
18805.0,36,18.87,54839.0,33.75,6,0,72.05,2,0,20,RENT,1
13235.0,36,12.69,52579.0,24.41,3,0,9.56,0,0,14,RENT,1
19006.0,60,19.78,91200.0,18.31,2,0,71.01,1,0,15,RENT,0
15744.0,36,14.24,44921.0,18.45,5,1,60.51,1,0,21,MORTGAGE,1
21440.0,36,17.7,43395.0,15.41,5,1,70.31,1,0,19,RENT,1
13524.0,36,11.16,101235.0,16.44,7,0,16.85,1,0,7,RENT,0
17338.0,36,13.38,73257.0,0.51,2,1,39.91,0,0,19,MORTGAGE,0
17529.0,60,16.87,26376.0,30.24,2,0,52.35,0,1,6,RENT,1
22508.0,36,15.62,95669.0,27.42,6,0,55.7,1,0,7,OWN,0
6467.0,36,14.12,57802.0,4.59,7,0,66.0,0,0,28,OTHER,0
12708.0,60,10.69,27910.0,25.12,3,0,61.28,3,0,29,OWN,0
19243.0,36,11.36,5000.0,17.94,3,0,56.89,1,0,7,MORTGAGE,1
22729.0,60,16.55,97102.0,16.41,9,1,57.28,2,0,10,MORTGAGE,0
16200.0,36,17.38,44202.0,21.94,5,0,62.09,1,0,15,RENT,1
13536.0,36,9.63,32685.0,4.06,9,1,45.5,2,0,12,OWN,1
18786.0,36,9.02,89182.0,17.91,9,0,73.65,0,0,9,RENT,0
19344.0,36,8.38,94174.0,18.64,5,0,43.08,0,0,3,MORTGAGE,0
13202.0,36,15.32,46387.0,18.64,7,2,2.72,0,0,26,RENT,1
16652.0,60,8.28,97379.0,7.06,5,0,76.13,1,0,16,MORTGAGE,0
